            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
    172.26.1.20|   216.243.31.2|   80|60540|  6|         1|        46|        |2016/04/06T10:57:05.146|    0.000|2016/04/06T10:57:05.146|Health|
  131.247.66.32|   216.243.31.2|   80|38026|  6|         1|        46|        |2016/04/06T10:59:16.630|    0.000|2016/04/06T10:59:16.630|Health|
  131.247.67.45| 197.254.27.214|   25|54929|  6|         8|       833|        |2016/04/06T11:09:00.160|    1.984|2016/04/06T11:09:02.144|Health|
  131.247.67.45| 89.248.171.160|   25|41808|  6|        11|       991|        |2016/04/06T11:09:43.104|    1.088|2016/04/06T11:09:44.192|Health|
  131.247.67.45|  42.200.39.150|   25|12518|  6|         4|       257|        |2016/04/06T11:10:00.062|    0.576|2016/04/06T11:10:00.638|Health|
  131.247.67.45|118.102.185.227|   25|64299|  6|         8|       851|        |2016/04/06T11:11:53.208|    3.776|2016/04/06T11:11:56.984|Health|
   131.247.67.1| 213.131.37.210|   53| 2380| 17|         1|       152|        |2016/04/06T11:13:05.075|    0.000|2016/04/06T11:13:05.075|Health|
  131.247.67.45| 213.131.37.210|   25| 4229|  6|         7|       795|        |2016/04/06T11:13:33.362|    0.896|2016/04/06T11:13:34.258|Health|
  131.247.67.45| 213.131.37.210|   25|18832|  6|         7|       788|        |2016/04/06T11:14:09.394|    0.832|2016/04/06T11:14:10.226|Health|
   131.247.67.1|220.181.108.114|   53|42264| 17|         1|        73|        |2016/04/06T11:16:06.320|    0.000|2016/04/06T11:16:06.320|Health|
   131.247.67.1|  180.76.15.149|   53|19474| 17|         1|       140|        |2016/04/06T11:19:12.938|    0.000|2016/04/06T11:19:12.938|Health|
   131.247.67.1|   180.76.15.25|   53|46439| 17|         1|       140|        |2016/04/06T11:20:18.148|    0.000|2016/04/06T11:20:18.148|Health|
   131.247.67.1|  180.76.15.142|   53|54418| 17|         1|       102|        |2016/04/06T11:26:07.255|    0.000|2016/04/06T11:26:07.255|Health|
   131.247.67.1|  180.76.15.140|   53|32733| 17|         1|       102|        |2016/04/06T11:26:07.573|    0.000|2016/04/06T11:26:07.573|Health|
  131.247.67.45|  209.85.218.42|   25|35496|  6|        31|      8600|        |2016/04/06T11:32:01.735|    0.832|2016/04/06T11:32:02.567|Health|
  131.247.67.45| 89.248.171.160|   25| 6275|  6|        11|       991|        |2016/04/06T11:32:33.991|    1.024|2016/04/06T11:32:35.015|Health|
  131.247.67.73|    74.82.47.30|11211|53275|  6|         1|        46|        |2016/04/06T11:33:50.860|    0.000|2016/04/06T11:33:50.860|Health|
   131.247.67.6|    91.236.75.4| 3128|33264|  6|         1|        46|        |2016/04/06T11:34:49.613|    0.000|2016/04/06T11:34:49.613|Health|
  131.247.67.45|  209.85.218.42|   25|36032|  6|        26|      8340|        |2016/04/06T11:36:05.120|    0.704|2016/04/06T11:36:05.824|Health|
  131.247.67.45| 173.59.115.226|   25|16346|  6|         7|       686|        |2016/04/06T11:39:59.987|    0.128|2016/04/06T11:40:00.115|Health|
  131.247.67.45|221.228.210.199|   25|32427|  6|         1|        52|        |2016/04/06T11:41:15.122|    0.000|2016/04/06T11:41:15.122|Health|
  131.247.67.45|221.228.210.199|   25|32427|  6|         3|       205|        |2016/04/06T11:41:25.616|    9.792|2016/04/06T11:41:35.408|Health|
   131.247.67.1|  66.249.64.129|   53|58566| 17|         1|        77|        |2016/04/06T11:53:18.606|    0.000|2016/04/06T11:53:18.606|Health|
  131.247.67.45| 89.248.171.160|   25|35247|  6|        11|       991|        |2016/04/06T11:55:31.981|    0.896|2016/04/06T11:55:32.877|Health|
   131.247.67.1|     74.82.47.3|   53|28621| 17|         1|       119|        |2016/04/06T11:58:33.541|    0.000|2016/04/06T11:58:33.541|Health|
  10.119.120.33|   180.76.15.30|   80|25309|  6|        79|    105454|        |2016/04/06T11:05:58.573|    1.408|2016/04/06T11:05:59.981|Health|
  131.247.67.18|   169.229.3.91|   80|56767|  6|         3|       332|        |2016/04/06T11:06:55.471|    0.128|2016/04/06T11:06:55.599|Health|
  131.247.67.18|   169.229.3.91|   80|44746|  6|         1|        46|        |2016/04/06T11:06:55.343|    0.000|2016/04/06T11:06:55.343|Health|
  10.119.120.37|   169.229.3.91|   80|49318|  6|         4|       216|        |2016/04/06T11:07:09.678|    5.184|2016/04/06T11:07:14.862|Health|
   131.247.59.8|  198.23.212.88|   80|44998|  6|        29|     37791|        |2016/04/06T11:07:11.206|    0.384|2016/04/06T11:07:11.590|Health|
  10.119.120.37|   169.229.3.91|   80|50008|  6|         1|        46|        |2016/04/06T11:07:09.423|    0.000|2016/04/06T11:07:09.423|Health|
 131.247.67.107|   169.229.3.91|   80|53302|  6|         3|       332|        |2016/04/06T11:07:30.092|    0.192|2016/04/06T11:07:30.284|Health|
 131.247.67.107|   169.229.3.91|   80|41887|  6|         1|        46|        |2016/04/06T11:07:29.903|    0.000|2016/04/06T11:07:29.903|Health|
 131.247.67.209|   216.243.31.2|   80|52623|  6|         1|        46|        |2016/04/06T11:08:46.126|    0.000|2016/04/06T11:08:46.126|Health|
  131.247.67.99|   74.91.20.197|   80|53078|  6|         3|       687|        |2016/04/06T11:10:21.285|    0.256|2016/04/06T11:10:21.541|Health|
   172.25.1.201|    74.82.47.18|  443|60268|  6|         1|        46|        |2016/04/06T11:10:38.052|    0.000|2016/04/06T11:10:38.052|Health|
  10.119.120.33|  123.125.71.30|   80|32401|  6|         4|       611|        |2016/04/06T11:10:53.799|    0.448|2016/04/06T11:10:54.247|Health|
  10.119.120.33|   180.76.15.28|   80|23944|  6|       102|    134371|        |2016/04/06T11:11:49.543|    1.536|2016/04/06T11:11:51.079|Health|
  10.119.120.33|   180.76.15.28|   80|23944|  6|         1|        46|        |2016/04/06T11:11:51.270|    0.000|2016/04/06T11:11:51.270|Health|
  131.247.67.99|   216.243.31.2|   80|35311|  6|         1|        46|        |2016/04/06T11:12:00.933|    0.000|2016/04/06T11:12:00.933|Health|
 131.247.65.192|  69.197.185.20|   80|44156|  6|         2|       511|        |2016/04/06T11:14:10.659|    0.064|2016/04/06T11:14:10.723|Health|
   131.247.59.8|  107.150.32.59|   80|45225|  6|        23|     29355|        |2016/04/06T11:16:00.560|    0.192|2016/04/06T11:16:00.752|Health|
   131.247.59.8|  107.150.32.59|   80|45225|  6|         5|       260|        |2016/04/06T11:16:10.731|    3.712|2016/04/06T11:16:14.443|Health|
   131.247.59.8|  107.150.32.59|   80|45225|  6|         2|       104|        |2016/04/06T11:16:18.417|    7.936|2016/04/06T11:16:26.353|Health|
 131.247.65.192|  69.197.185.20|   80|44156|  6|         1|        46|        |2016/04/06T11:16:20.129|    0.000|2016/04/06T11:16:20.129|Health|
   131.247.59.8|  107.150.32.59|   80|45225|  6|         1|        52|        |2016/04/06T11:16:42.224|    0.000|2016/04/06T11:16:42.224|Health|
   131.247.59.8|  107.150.32.59|   80|45225|  6|         1|        52|        |2016/04/06T11:17:14.035|    0.000|2016/04/06T11:17:14.035|Health|
  10.119.120.33|   180.76.15.30|   80|25192|  6|         9|      3941|        |2016/04/06T11:18:11.296|    0.512|2016/04/06T11:18:11.808|Health|
  10.119.120.38|184.105.247.196|  443|55879|  6|        26|     20577|        |2016/04/06T11:18:28.960|    5.696|2016/04/06T11:18:34.656|Health|
 131.247.67.178|   216.243.31.2|   80|40427|  6|         1|        46|        |2016/04/06T11:18:41.379|    0.000|2016/04/06T11:18:41.379|Health|
  10.119.120.38|184.105.247.196|  443|55634|  6|         4|       223|        |2016/04/06T11:20:26.077|    1.984|2016/04/06T11:20:28.061|Health|
 131.247.67.103|   169.229.3.91|   80|56044|  6|         3|       665|        |2016/04/06T11:20:35.356|    0.192|2016/04/06T11:20:35.548|Health|
 131.247.67.103|   169.229.3.91|   80|34341|  6|         1|        46|        |2016/04/06T11:20:34.972|    0.000|2016/04/06T11:20:34.972|Health|
  131.247.65.60|   169.229.3.91|   80|42317|  6|         5|       773|        |2016/04/06T11:22:04.315|    0.128|2016/04/06T11:22:04.443|Health|
  131.247.65.60|   169.229.3.91|   80|40589|  6|         1|        46|        |2016/04/06T11:22:04.188|    0.000|2016/04/06T11:22:04.188|Health|
  10.119.120.38|184.105.247.196|  443|35951|  6|         4|       223|        |2016/04/06T11:22:43.419|    0.320|2016/04/06T11:22:43.739|Health|
  10.119.120.33|   207.46.13.58|   80|23672|  6|         4|       307|        |2016/04/06T11:24:25.175|    0.192|2016/04/06T11:24:25.367|Health|
  10.119.120.33|   207.46.13.58|   80|23847|  6|        23|     26276|        |2016/04/06T11:24:25.369|    0.512|2016/04/06T11:24:25.881|Health|
  131.247.67.45|   216.243.31.2|   80|42371|  6|         1|        46|        |2016/04/06T11:24:27.277|    0.000|2016/04/06T11:24:27.277|Health|
  10.119.120.33|  180.76.15.149|   80|19409|  6|       277|    398417|        |2016/04/06T11:24:53.845|    5.248|2016/04/06T11:24:59.093|Health|
  10.119.120.33|  180.76.15.136|   80|21974|  6|       514|    585952|        |2016/04/06T11:27:13.076|    3.072|2016/04/06T11:27:16.148|Health|
  10.119.120.33|  180.76.15.152|   80|50934|  6|        34|     42255|        |2016/04/06T11:28:22.668|    1.024|2016/04/06T11:28:23.692|Health|
  10.119.120.33|   197.211.53.2|   80|32734|  6|         1|        46|        |2016/04/06T11:29:03.547|    0.000|2016/04/06T11:29:03.547|Health|
  10.119.120.33|   197.211.53.2|   80|32736|  6|        39|     27550|        |2016/04/06T11:29:04.446|    0.896|2016/04/06T11:29:05.342|Health|
  10.119.120.33|   197.211.53.2|   80|32739|  6|        38|     27505|        |2016/04/06T11:29:06.043|    1.152|2016/04/06T11:29:07.195|Health|
  10.119.120.33|   197.211.53.2|   80|32735|  6|         3|       138|        |2016/04/06T11:29:04.254|   11.328|2016/04/06T11:29:15.582|Health|
  10.119.120.33|   197.211.53.2|   80|32738|  6|         1|        46|        |2016/04/06T11:29:05.852|    0.000|2016/04/06T11:29:05.852|Health|
  10.119.120.33|   197.211.53.2|   80|32737|  6|         1|        46|        |2016/04/06T11:29:05.532|    0.000|2016/04/06T11:29:05.532|Health|
  10.119.120.33|   197.211.53.2|   80|32738|  6|         3|       138|        |2016/04/06T11:29:17.373|    0.192|2016/04/06T11:29:17.565|Health|
  10.119.120.33|   197.211.53.2|   80|32734|  6|         3|       138|        |2016/04/06T11:29:14.622|    0.192|2016/04/06T11:29:14.814|Health|
  10.119.120.33|   197.211.53.2|   80|32737|  6|         2|        92|        |2016/04/06T11:29:15.902|    0.000|2016/04/06T11:29:15.902|Health|
  10.119.120.33|  180.76.15.139|   80|28053|  6|         4|       629|        |2016/04/06T11:30:07.824|    0.256|2016/04/06T11:30:08.080|Health|
  10.119.120.33|  180.76.15.139|   80|28053|  6|         1|        46|        |2016/04/06T11:30:08.337|    0.000|2016/04/06T11:30:08.337|Health|
  131.247.66.32| 216.218.206.99|   80|39309|  6|         1|        46|        |2016/04/06T11:31:13.159|    0.000|2016/04/06T11:31:13.159|Health|
    172.26.1.27| 184.105.139.84|   80|51870|  6|         1|        46|        |2016/04/06T11:31:33.008|    0.000|2016/04/06T11:31:33.008|Health|
 131.247.66.105| 216.218.206.84|   80|54110|  6|         1|        46|        |2016/04/06T11:32:01.933|    0.000|2016/04/06T11:32:01.933|Health|
 131.247.67.188| 184.105.139.99|   80|55370|  6|         1|        46|        |2016/04/06T11:32:22.798|    0.000|2016/04/06T11:32:22.798|Health|
 131.247.65.134|216.218.206.107|   80|37297|  6|         1|        46|        |2016/04/06T11:32:47.561|    0.000|2016/04/06T11:32:47.561|Health|
 131.247.65.122|    74.82.47.48|   80|37919|  6|         1|        46|        |2016/04/06T11:33:07.843|    0.000|2016/04/06T11:33:07.843|Health|
 131.247.65.122|   74.91.20.197|   80|47530|  6|        13|     11680|        |2016/04/06T11:34:29.315|    8.384|2016/04/06T11:34:37.699|Health|
 131.247.65.122|   74.91.20.197|   80|47530|  6|         2|       104|        |2016/04/06T11:34:41.280|    7.232|2016/04/06T11:34:48.512|Health|
 131.247.65.122|   169.229.3.91|   80|54581|  6|         5|       272|        |2016/04/06T11:34:48.449|    4.992|2016/04/06T11:34:53.441|Health|
 131.247.65.122|   169.229.3.91|   80|44628|  6|         1|        46|        |2016/04/06T11:34:48.256|    0.000|2016/04/06T11:34:48.256|Health|
 131.247.65.122|   74.91.20.197|   80|47530|  6|         1|        52|        |2016/04/06T11:35:02.914|    0.000|2016/04/06T11:35:02.914|Health|
  131.247.65.10|   216.243.31.2|   80|56688|  6|         1|        46|        |2016/04/06T11:38:43.463|    0.000|2016/04/06T11:38:43.463|Health|
  10.119.120.33|  180.76.15.148|   80|58294|  6|       131|    175110|        |2016/04/06T11:39:49.316|    1.984|2016/04/06T11:39:51.300|Health|
 131.247.67.209|   169.229.3.91|   80|37387|  6|         1|        46|        |2016/04/06T11:40:23.616|    0.000|2016/04/06T11:40:23.616|Health|
  10.119.120.33|  180.76.15.136|   80|39505|  6|        12|     10421|        |2016/04/06T11:40:59.460|    0.768|2016/04/06T11:41:00.228|Health|
  10.119.120.33|  180.76.15.142|   80|39074|  6|         4|       741|        |2016/04/06T11:40:58.948|    0.256|2016/04/06T11:40:59.204|Health|
  10.119.120.40|  95.168.217.24|   80|52110|  6|         6|      2428|        |2016/04/06T11:41:07.264|    0.576|2016/04/06T11:41:07.840|Health|
  10.119.120.40|  95.168.217.24|   80|36840|  6|       171|    244923|        |2016/04/06T11:41:04.384|    1.152|2016/04/06T11:41:05.536|Health|
    172.26.1.27|   169.229.3.91|   80|43893|  6|         4|       725|        |2016/04/06T11:41:55.834|    0.192|2016/04/06T11:41:56.026|Health|
    172.26.1.27|   169.229.3.91|   80|33013|  6|         1|        46|        |2016/04/06T11:41:55.704|    0.000|2016/04/06T11:41:55.704|Health|
   10.119.120.3| 64.125.239.238|   80|43600|  6|         3|       138|        |2016/04/06T11:42:15.350|    9.024|2016/04/06T11:42:24.374|Health|
   10.119.120.3| 64.125.239.238|   80|43600|  6|         1|        46|        |2016/04/06T11:42:36.345|    0.000|2016/04/06T11:42:36.345|Health|
   10.119.120.3|184.105.139.102|  443|41581|  6|         1|        46|        |2016/04/06T11:43:08.097|    0.000|2016/04/06T11:43:08.097|Health|
  10.119.120.33|  180.76.15.137|   80|46314|  6|       145|    197538|        |2016/04/06T11:43:18.270|    2.880|2016/04/06T11:43:21.150|Health|
    172.26.1.25| 137.116.71.170|  443|39696|  6|         8|      4204|        |2016/04/06T11:43:41.439|    2.240|2016/04/06T11:43:43.679|Health|
  10.119.120.27| 137.116.71.170|  443|58280|  6|         2|        94|        |2016/04/06T11:43:48.544|    0.000|2016/04/06T11:43:48.544|Health|
   131.247.59.7|184.105.139.102|  443|37071|  6|         1|        46|        |2016/04/06T11:44:04.173|    0.000|2016/04/06T11:44:04.173|Health|
  10.119.120.33|   91.200.12.97|   80|53153|  6|         5|       643|        |2016/04/06T11:46:04.858|    0.320|2016/04/06T11:46:05.178|Health|
  10.119.120.33|   91.200.12.97|   80|53209|  6|        27|     32539|        |2016/04/06T11:46:05.178|    2.240|2016/04/06T11:46:07.418|Health|
  131.247.65.28|     74.82.47.3|  443|33065|  6|         9|      4668|        |2016/04/06T11:47:43.737|    5.504|2016/04/06T11:47:49.241|Health|
 131.247.65.241|184.105.247.243|   80|43545|  6|         1|        46|        |2016/04/06T11:48:08.313|    0.000|2016/04/06T11:48:08.313|Health|
   131.247.59.8|216.218.206.124|   80|59642|  6|         1|        46|        |2016/04/06T11:48:22.033|    0.000|2016/04/06T11:48:22.033|Health|
  10.119.120.33|   51.255.65.90|   80|20156|  6|         9|      5916|        |2016/04/06T11:49:17.943|    0.512|2016/04/06T11:49:18.455|Health|
  10.119.120.42|   216.243.31.2|   80|33740|  6|         1|        46|        |2016/04/06T11:49:35.030|    0.000|2016/04/06T11:49:35.030|Health|
    172.26.1.21|184.105.247.216|   80|58899|  6|         1|        46|        |2016/04/06T11:49:40.469|    0.000|2016/04/06T11:49:40.469|Health|
  10.119.120.33|  123.125.71.72|   80|34424|  6|       199|    282384|        |2016/04/06T11:49:48.533|    5.376|2016/04/06T11:49:53.909|Health|
   172.25.1.201|   216.243.31.2|   80|50851|  6|         1|        46|        |2016/04/06T11:49:56.151|    0.000|2016/04/06T11:49:56.151|Health|
  10.119.120.56|     74.82.47.2|  443|51914|  6|        13|      6638|        |2016/04/06T11:50:07.349|    6.400|2016/04/06T11:50:13.749|Health|
  131.247.67.73| 216.218.206.88|   80|53747|  6|         1|        46|        |2016/04/06T11:50:37.237|    0.000|2016/04/06T11:50:37.237|Health|
  10.119.120.33| 137.116.71.170|  443|42296|  6|         3|       138|        |2016/04/06T11:50:59.955|    1.088|2016/04/06T11:51:01.043|Health|
    172.26.1.15|   216.243.31.2|   80|41412|  6|         1|        46|        |2016/04/06T11:51:21.844|    0.000|2016/04/06T11:51:21.844|Health|
   172.27.1.101|   169.229.3.91|   80|41499|  6|         1|        46|        |2016/04/06T11:51:43.538|    0.000|2016/04/06T11:51:43.538|Health|
   131.247.59.8|  64.125.239.68|   80|48187|  6|         2|        92|        |2016/04/06T11:54:05.074|    3.840|2016/04/06T11:54:08.914|Health|
  131.247.67.83|   216.243.31.2|   80|44196|  6|         1|        46|        |2016/04/06T11:54:05.650|    0.000|2016/04/06T11:54:05.650|Health|
   131.247.59.8|  64.125.239.68|   80|48187|  6|         1|        46|        |2016/04/06T11:54:14.868|    0.000|2016/04/06T11:54:14.868|Health|
   131.247.59.8|  64.125.239.68|   80|48187|  6|         1|        46|        |2016/04/06T11:54:26.793|    0.000|2016/04/06T11:54:26.793|Health|
   131.247.59.8|  64.125.239.68|   80|48187|  6|         1|        46|        |2016/04/06T11:54:51.160|    0.000|2016/04/06T11:54:51.160|Health|
 131.247.67.130|  5.199.130.188|  443|53698|  6|         6|      2945|        |2016/04/06T11:55:11.821|    2.368|2016/04/06T11:55:14.189|Health|
 131.247.67.130|   212.68.41.83|  443|56243|  6|         5|      2893|        |2016/04/06T11:55:17.838|    0.256|2016/04/06T11:55:18.094|Health|
 131.247.67.130|  192.42.116.16|  443|35778|  6|         6|      2945|        |2016/04/06T11:55:18.478|    0.320|2016/04/06T11:55:18.798|Health|
  131.247.65.14|    50.57.74.78|   80|43560|  6|         2|       106|        |2016/04/06T11:55:21.584|    0.000|2016/04/06T11:55:21.584|Health|
  131.247.65.28|     74.82.47.3|  443|42050|  6|         8|      4146|        |2016/04/06T11:55:23.888|    3.776|2016/04/06T11:55:27.664|Health|
 131.247.67.130|  93.184.66.227|  443|55861|  6|         5|      2893|        |2016/04/06T11:55:22.127|    0.448|2016/04/06T11:55:22.575|Health|
 131.247.67.130|   178.20.55.16|  443|37727|  6|         6|      2945|        |2016/04/06T11:55:25.197|    0.448|2016/04/06T11:55:25.645|Health|
 131.247.67.130|  195.154.8.111|  443|52466|  6|         6|      2945|        |2016/04/06T11:55:21.678|    0.448|2016/04/06T11:55:22.126|Health|
 131.247.67.130| 185.17.184.228|  443|36851|  6|         5|      2893|        |2016/04/06T11:55:26.031|    0.256|2016/04/06T11:55:26.287|Health|
 131.247.67.130|  195.154.56.44|  443|37975|  6|         5|      2893|        |2016/04/06T11:55:28.653|    0.192|2016/04/06T11:55:28.845|Health|
  131.247.65.14|    50.57.74.78|   80|44813|  6|         2|       604|        |2016/04/06T11:55:36.368|    0.064|2016/04/06T11:55:36.432|Health|
  10.119.120.56|     74.82.47.2|  443|44046|  6|         4|       223|        |2016/04/06T11:55:29.266|    2.304|2016/04/06T11:55:31.570|Health|
 131.247.67.130|  109.163.234.4|  443|50434|  6|         6|      2897|        |2016/04/06T11:55:32.367|    0.512|2016/04/06T11:55:32.879|Health|
 131.247.67.130| 107.181.174.84|  443|46615|  6|         6|      2945|        |2016/04/06T11:55:31.724|    0.384|2016/04/06T11:55:32.108|Health|
 131.247.67.130| 185.36.100.145|  443|24916|  6|         5|      2851|        |2016/04/06T11:55:31.983|    0.256|2016/04/06T11:55:32.239|Health|
 131.247.67.130|  95.130.11.147|  443|49013|  6|         3|      2795|        |2016/04/06T11:55:29.871|    0.192|2016/04/06T11:55:30.063|Health|
   131.247.59.8|  64.125.239.68|   80|48187|  6|         1|        46|        |2016/04/06T11:55:39.481|    0.000|2016/04/06T11:55:39.481|Health|
  131.247.65.14|    50.57.74.78|   80|46130|  6|         3|       656|        |2016/04/06T11:55:50.639|    0.128|2016/04/06T11:55:50.767|Health|
 131.247.66.101|   74.91.20.196|   80|42264|  6|         2|      1505|        |2016/04/06T11:55:42.798|    0.064|2016/04/06T11:55:42.862|Health|
  131.247.65.14|    50.57.74.78|   80|47922|  6|         3|       656|        |2016/04/06T11:56:10.606|    0.064|2016/04/06T11:56:10.670|Health|
 131.247.67.112|   169.229.3.91|   80|48529|  6|         3|       332|        |2016/04/06T11:56:22.895|    0.192|2016/04/06T11:56:23.087|Health|
  131.247.65.14|    50.57.74.78|   80|48987|  6|         3|       656|        |2016/04/06T11:56:22.063|    0.128|2016/04/06T11:56:22.191|Health|
 131.247.67.112|   169.229.3.91|   80|48771|  6|         1|        46|        |2016/04/06T11:56:22.767|    0.000|2016/04/06T11:56:22.767|Health|
  10.119.120.40|   212.68.41.83|   80|42015|  6|        33|     39151|        |2016/04/06T11:56:32.303|    1.088|2016/04/06T11:56:33.391|Health|
  10.119.120.56|     74.82.47.2|  443|53559|  6|         4|       223|        |2016/04/06T11:57:45.135|    0.192|2016/04/06T11:57:45.327|Health|
  131.247.65.28|     74.82.47.3|  443|50957|  6|         2|       106|        |2016/04/06T11:57:52.622|    0.128|2016/04/06T11:57:52.750|Health|
 131.247.66.101|   74.91.20.196|   80|42264|  6|         1|        46|        |2016/04/06T11:57:51.817|    0.000|2016/04/06T11:57:51.817|Health|
   131.247.56.7|   216.243.31.2|   80|57044|  6|         1|        46|        |2016/04/06T11:58:33.030|    0.000|2016/04/06T11:58:33.030|Health|
  10.119.120.33|    51.255.65.2|   80|19951|  6|         8|      3973|        |2016/04/06T11:59:58.375|    0.320|2016/04/06T11:59:58.695|Health|
 131.247.65.220|  69.197.185.19|   80|41234|  6|         7|       638|        |2016/04/06T11:59:56.841|    3.840|2016/04/06T12:00:00.681|Health|
   131.247.67.1|  180.76.15.158|   53|22898| 17|         1|        95|        |2016/04/06T12:01:49.756|    0.000|2016/04/06T12:01:49.756|Health|
   131.247.67.1| 66.220.156.106|   53| 7064| 17|         1|       141|        |2016/04/06T12:05:01.049|    0.000|2016/04/06T12:05:01.049|Health|
   131.247.67.1|  66.220.146.26|   53|40302| 17|         1|       141|        |2016/04/06T12:13:38.850|    0.000|2016/04/06T12:13:38.850|Health|
  131.247.67.45| 195.59.157.157|   25|49193|  6|         7|       837|        |2016/04/06T12:13:48.963|    0.512|2016/04/06T12:13:49.475|Health|
  131.247.67.45|  190.144.114.2|   25|47963|  6|         9|       927|        |2016/04/06T12:14:36.192|    1.024|2016/04/06T12:14:37.216|Health|
  131.247.67.45|  209.85.218.42|   25|34908|  6|        17|      7792|        |2016/04/06T12:15:18.488|    0.512|2016/04/06T12:15:19.000|Health|
  131.247.67.18|   122.3.31.140|   23|41896|  6|         1|        46|        |2016/04/06T12:16:52.569|    0.000|2016/04/06T12:16:52.569|Health|
  131.247.67.45| 89.248.171.160|   25|64151|  6|        11|       991|        |2016/04/06T12:18:42.260|    1.024|2016/04/06T12:18:43.284|Health|
  131.247.67.45|  177.22.185.13|   25|52732|  6|         9|       909|        |2016/04/06T12:21:42.799|    2.688|2016/04/06T12:21:45.487|Health|
   131.247.67.1|     74.82.47.2|   53|43387| 17|         1|        95|        |2016/04/06T12:26:23.874|    0.000|2016/04/06T12:26:23.874|Health|
   131.247.67.1|     74.82.47.2|   53|44893| 17|         1|        95|        |2016/04/06T12:26:23.873|    0.000|2016/04/06T12:26:23.873|Health|
   131.247.67.1|     74.82.47.2|   53|60452| 17|         1|        93|        |2016/04/06T12:26:23.875|    0.000|2016/04/06T12:26:23.875|Health|
   131.247.67.1|184.105.247.195|   53|19864| 17|         1|       128|        |2016/04/06T12:26:59.455|    0.000|2016/04/06T12:26:59.455|Health|
   131.247.67.1|  180.76.15.137|   53|13114| 17|         1|        77|        |2016/04/06T12:27:04.639|    0.000|2016/04/06T12:27:04.639|Health|
  131.247.67.45| 115.231.16.175|   25|25747|  6|         1|        52|        |2016/04/06T12:27:17.950|    0.000|2016/04/06T12:27:17.950|Health|
  131.247.67.45| 115.231.16.175|   25|25747|  6|         1|        46|        |2016/04/06T12:27:28.832|    0.000|2016/04/06T12:27:28.832|Health|
  131.247.67.45| 115.231.16.175|   25|25747|  6|         2|       159|        |2016/04/06T12:27:47.964|    0.000|2016/04/06T12:27:47.964|Health|
  131.247.67.45|  209.85.218.42|   25|35037|  6|        24|      8246|        |2016/04/06T12:40:51.233|    1.024|2016/04/06T12:40:52.257|Health|
  131.247.67.45| 89.248.171.160|   25|28535|  6|        11|       991|        |2016/04/06T12:41:56.573|    0.896|2016/04/06T12:41:57.469|Health|
  131.247.67.45|  209.85.218.42|   25|34539|  6|        31|      8610|        |2016/04/06T12:42:58.004|    0.704|2016/04/06T12:42:58.708|Health|
  131.247.67.45| 173.59.115.226|   25|14003|  6|         7|       686|        |2016/04/06T12:46:29.840|    0.192|2016/04/06T12:46:30.032|Health|
   131.247.67.1|  180.76.15.149|   53|53204| 17|         1|        80|        |2016/04/06T12:50:35.912|    0.000|2016/04/06T12:50:35.912|Health|
   131.247.67.1|  180.76.15.134|   53|29922| 17|         1|       116|        |2016/04/06T12:50:35.529|    0.000|2016/04/06T12:50:35.529|Health|
  131.247.67.45|     64.98.36.4|54401|   25|  6|        41|     41783|        |2016/04/06T12:55:40.854|    1.344|2016/04/06T12:55:42.198|Health|
  131.247.67.45| 195.59.157.157|   25|56981|  6|         8|       889|        |2016/04/06T12:57:29.273|    0.704|2016/04/06T12:57:29.977|Health|
 131.247.65.220|  69.197.185.19|   80|41234|  6|         8|       864|        |2016/04/06T12:00:01.704|    6.976|2016/04/06T12:00:08.680|Health|
 131.247.65.134|   169.229.3.91|   80|35583|  6|         3|       669|        |2016/04/06T12:00:46.760|    0.128|2016/04/06T12:00:46.888|Health|
 131.247.65.134|   169.229.3.91|   80|34922|  6|         1|        46|        |2016/04/06T12:00:46.621|    0.000|2016/04/06T12:00:46.621|Health|
  10.119.120.33|   51.255.65.26|   80|40114|  6|        13|     11938|        |2016/04/06T12:01:57.354|    1.216|2016/04/06T12:01:58.570|Health|
  10.119.120.33|   180.76.15.30|   80|39739|  6|         5|      1362|        |2016/04/06T12:04:16.479|    0.512|2016/04/06T12:04:16.991|Health|
  10.119.120.40| 66.220.156.106|  443|36103|  6|       171|    231430|        |2016/04/06T12:05:01.090|    0.320|2016/04/06T12:05:01.410|Health|
  10.119.120.33|  180.76.15.158|   80|29173|  6|       414|    540930|        |2016/04/06T12:04:31.650|    3.136|2016/04/06T12:04:34.786|Health|
  10.119.120.37|   216.243.31.2|   80|45693|  6|         1|        46|        |2016/04/06T12:04:59.108|    0.000|2016/04/06T12:04:59.108|Health|
  131.247.66.87|   169.229.3.91|   80|57039|  6|         3|       669|        |2016/04/06T12:05:43.393|    0.128|2016/04/06T12:05:43.521|Health|
  131.247.66.87|   169.229.3.91|   80|51183|  6|         1|        46|        |2016/04/06T12:05:43.137|    0.000|2016/04/06T12:05:43.137|Health|
 131.247.65.134|   216.243.31.2|   80|57212|  6|         1|        46|        |2016/04/06T12:06:54.862|    0.000|2016/04/06T12:06:54.862|Health|
 131.247.67.112|   216.243.31.2|   80|53517|  6|         1|        46|        |2016/04/06T12:07:46.378|    0.000|2016/04/06T12:07:46.378|Health|
